auction_id,item_type,item_name,price,posted_on,begins_at,ends_at,contact_tel,auction_id_long,item_url
220214,Ruházat,Férfi zakó ,36000,2020-08-14 14:03:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220214/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220214&FRAME_SKIP_DEJAVU=1
220228,Ruházat,fekete zakó ,9000,2020-08-14 15:01:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220228/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220228&FRAME_SKIP_DEJAVU=1
220235,Ruházat,Fekete zakó ,27000,2020-08-14 15:28:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220235/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220235&FRAME_SKIP_DEJAVU=1
220274,Ruházat, női kabát ,36000,2020-08-15 08:38:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220274/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220274&FRAME_SKIP_DEJAVU=1
220284,Ruházat,férfi kabát ,36000,2020-08-15 09:19:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220284/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220284&FRAME_SKIP_DEJAVU=1
220348,Ruházat,férfi pantalló ,30000,2020-08-15 11:45:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220348/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220348&FRAME_SKIP_DEJAVU=1
220401,Ruházat,Férfi pantalló ,8000,2020-08-18 08:01:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220401/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220401&FRAME_SKIP_DEJAVU=1
220426,Ruházat,férfi pantalló,30000,2020-08-18 09:37:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220426/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220426&FRAME_SKIP_DEJAVU=1
220485,Ruházat,2 zsák vegyes használt ruha,8000,2020-08-18 13:58:00,2020-09-15 08:00:00,2020-09-18 21:00:00,06(46)515675,220485/200818,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220485&FRAME_SKIP_DEJAVU=1
220627,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220627/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220627&FRAME_SKIP_DEJAVU=1
220642,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220642/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220642&FRAME_SKIP_DEJAVU=1
220652,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220652/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220652&FRAME_SKIP_DEJAVU=1
220678,Ruházat,férfi ing,24000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220678/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220678&FRAME_SKIP_DEJAVU=1
220687,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220687/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220687&FRAME_SKIP_DEJAVU=1
220732,Ruházat,férfi ing,32000,2020-08-28 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220732/200827,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220732&FRAME_SKIP_DEJAVU=1
220800,Ruházat,férfi ing,40000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220800/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220800&FRAME_SKIP_DEJAVU=1
220856,Ruházat,férfi ing,40000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220856/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220856&FRAME_SKIP_DEJAVU=1
220985,Ruházat,férfi ing,15000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220985/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220985&FRAME_SKIP_DEJAVU=1
220993,Ruházat,női blúz,20000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220993/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220993&FRAME_SKIP_DEJAVU=1
216653,Ruházat,Szőrme galléros női kabát,27000,2020-08-13 15:58:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(42)503279,216653/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216653&FRAME_SKIP_DEJAVU=1
217022,Ruházat,"(35. t.) Női cipő, bordó színű, bőr, új, 35-ös",3000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,217022/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=217022&FRAME_SKIP_DEJAVU=1
217059,Ruházat,"(6.t.) Női cipő, piros masnis, művelúr",8000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,217059/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=217059&FRAME_SKIP_DEJAVU=1
219434,Ruházat,"(32. t.) Női cipő, barna, bőr, új, 35-ös",3000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,219434/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=219434&FRAME_SKIP_DEJAVU=1
220005,Ruházat,"Pulóver, póló ",2500,2020-08-11 08:23:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(52)517372,220005/200810,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220005&FRAME_SKIP_DEJAVU=1
220184,Ruházat,Férfi öltöny ,75000,2020-08-14 10:37:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220184/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220184&FRAME_SKIP_DEJAVU=1
220198,Ruházat,férfi öltöny ,60000,2020-08-14 11:54:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220198/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220198&FRAME_SKIP_DEJAVU=1
220204,Ruházat,férfi zakó ,126000,2020-08-14 13:17:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220204/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220204&FRAME_SKIP_DEJAVU=1
220206,Ruházat,Férfi zakó ,6000,2020-08-14 13:34:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220206/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220206&FRAME_SKIP_DEJAVU=1
220230,Ruházat,Fekete zakó,54000,2020-08-14 15:09:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220230/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220230&FRAME_SKIP_DEJAVU=1
220260,Ruházat, férfi kabát ,40000,2020-08-15 07:49:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220260/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220260&FRAME_SKIP_DEJAVU=1
220262,Ruházat,férfi kabát,9000,2020-08-15 08:01:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220262/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220262&FRAME_SKIP_DEJAVU=1
220404,Ruházat,Férfi pantalló ,3000,2020-08-18 08:09:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220404/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220404&FRAME_SKIP_DEJAVU=1
220410,Ruházat, férfi pantalló,30000,2020-08-18 08:35:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220410/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220410&FRAME_SKIP_DEJAVU=1
220427,Ruházat, férfi pantalló,5000,2020-08-18 09:40:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220427/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220427&FRAME_SKIP_DEJAVU=1
220581,Ruházat,férfi ing,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220581/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220581&FRAME_SKIP_DEJAVU=1
220604,Ruházat,férfi ing,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220604/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220604&FRAME_SKIP_DEJAVU=1
220653,Ruházat,férfi ing,24000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220653/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220653&FRAME_SKIP_DEJAVU=1
220676,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220676/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220676&FRAME_SKIP_DEJAVU=1
220691,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220691/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220691&FRAME_SKIP_DEJAVU=1
220729,Ruházat,férfi ing,32000,2020-08-28 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220729/200827,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220729&FRAME_SKIP_DEJAVU=1
220750,Ruházat,férfi ing,60000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220750/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220750&FRAME_SKIP_DEJAVU=1
220808,Ruházat,férfi ing,20000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220808/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220808&FRAME_SKIP_DEJAVU=1
220878,Ruházat,férfi ing,40000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220878/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220878&FRAME_SKIP_DEJAVU=1
220978,Ruházat,férfi ing,40000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220978/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220978&FRAME_SKIP_DEJAVU=1
216557,Ruházat,Lányka ruha,7000,2020-08-13 14:58:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(42)503279,216557/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216557&FRAME_SKIP_DEJAVU=1
216647,Ruházat,Gyermek (fiú) téli kabát,35000,2020-08-13 15:23:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(42)503279,216647/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216647&FRAME_SKIP_DEJAVU=1
217062,Ruházat,"(13. t.) Női cipő, zöld, műbőr, masnis",8000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,217062/200723,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=217062&FRAME_SKIP_DEJAVU=1
220166,Ruházat,szürke és fekete zakó  ,40000,2020-08-14 09:09:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220166/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220166&FRAME_SKIP_DEJAVU=1
220217,Ruházat,Férfi zakó ,18000,2020-08-14 14:15:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220217/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220217&FRAME_SKIP_DEJAVU=1
220231,Ruházat,Fekete zakó ,9000,2020-08-14 15:13:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220231/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220231&FRAME_SKIP_DEJAVU=1
220256,Ruházat, férfi kabát ,10000,2020-08-15 07:36:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220256/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220256&FRAME_SKIP_DEJAVU=1
220265,Ruházat,női blézer ,12000,2020-08-15 08:09:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220265/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220265&FRAME_SKIP_DEJAVU=1
220277,Ruházat, női kabát,10000,2020-08-15 08:50:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220277/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220277&FRAME_SKIP_DEJAVU=1
220295,Ruházat,Női farmernadrág ,3000,2020-08-15 09:38:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220295/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220295&FRAME_SKIP_DEJAVU=1
220317,Ruházat,férfi pantalló ,100000,2020-08-15 10:36:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220317/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220317&FRAME_SKIP_DEJAVU=1
220346,Ruházat,Férfi pantalló ,4000,2020-08-15 11:36:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220346/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220346&FRAME_SKIP_DEJAVU=1
220406,Ruházat,Férfi pantalló ,4000,2020-08-18 08:15:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220406/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220406&FRAME_SKIP_DEJAVU=1
220414,Ruházat, férfi pantalló,50000,2020-08-18 08:48:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220414/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220414&FRAME_SKIP_DEJAVU=1
220420,Ruházat, férfi pantalló,25000,2020-08-18 09:10:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220420/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220420&FRAME_SKIP_DEJAVU=1
220432,Ruházat, férfi pantalló,25000,2020-08-18 09:52:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220432/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220432&FRAME_SKIP_DEJAVU=1
220479,Ruházat,2 zsák vegyes használt ruha,12000,2020-08-18 13:58:00,2020-09-15 08:00:00,2020-09-18 21:00:00,06(46)515675,220479/200818,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220479&FRAME_SKIP_DEJAVU=1
220636,Ruházat,fekete színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220636/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220636&FRAME_SKIP_DEJAVU=1
220640,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220640/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220640&FRAME_SKIP_DEJAVU=1
220726,Ruházat,férfi ing,20000,2020-08-28 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220726/200827,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220726&FRAME_SKIP_DEJAVU=1
220742,Ruházat,női blúz,90000,2020-08-28 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220742/200827,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220742&FRAME_SKIP_DEJAVU=1
220745,Ruházat,férfi ing,44000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220745/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220745&FRAME_SKIP_DEJAVU=1
220988,Ruházat,női blúz,40000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220988/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220988&FRAME_SKIP_DEJAVU=1
216646,Ruházat,Kislány téli kabát,45000,2020-08-13 15:16:00,2020-10-02 08:00:00,2020-10-05 21:00:00,06(42)503279,216646/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=216646&FRAME_SKIP_DEJAVU=1
217021,Ruházat,"(34.t.)Női cipő, barna,szegecses,új,magas s.,bőr",3000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,217021/200722,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=217021&FRAME_SKIP_DEJAVU=1
217058,Ruházat,"(5.t.) Női táska, kék, velúr",3000,2020-08-14 17:00:00,2020-09-07 08:00:00,2020-09-10 21:00:00,06(1)2372585,217058/200722,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=217058&FRAME_SKIP_DEJAVU=1
220182,Ruházat,Férfi öltöny ,60000,2020-08-14 10:33:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220182/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220182&FRAME_SKIP_DEJAVU=1
220191,Ruházat,Férfi öltöny ,75000,2020-08-14 11:21:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220191/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220191&FRAME_SKIP_DEJAVU=1
220199,Ruházat,férfi öltöny ,15000,2020-08-14 11:58:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220199/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220199&FRAME_SKIP_DEJAVU=1
220218,Ruházat,Férfi zakó ,63000,2020-08-14 14:18:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220218/200813,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220218&FRAME_SKIP_DEJAVU=1
220263,Ruházat, női blézer ,12000,2020-08-15 08:04:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220263/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220263&FRAME_SKIP_DEJAVU=1
220340,Ruházat, Férfi pantalló ,28000,2020-08-15 11:25:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220340/200814,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220340&FRAME_SKIP_DEJAVU=1
220398,Ruházat,férfi pantalló ,70000,2020-08-18 07:45:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220398/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220398&FRAME_SKIP_DEJAVU=1
220422,Ruházat, férfi pantalló,5000,2020-08-18 09:20:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220422/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220422&FRAME_SKIP_DEJAVU=1
220431,Ruházat,férfi pantalló,15000,2020-08-18 09:50:00,2020-09-21 08:00:00,2020-09-24 21:00:00,06(30)4175443,220431/200817,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220431&FRAME_SKIP_DEJAVU=1
220574,Ruházat,férfi ing,60000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220574/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220574&FRAME_SKIP_DEJAVU=1
220618,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220618/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220618&FRAME_SKIP_DEJAVU=1
220623,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220623/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220623&FRAME_SKIP_DEJAVU=1
220632,Ruházat,törtfehér színű hímzett bolero,20000,2020-08-26 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220632/200825,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220632&FRAME_SKIP_DEJAVU=1
220655,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220655/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220655&FRAME_SKIP_DEJAVU=1
220677,Ruházat,férfi ing,36000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220677/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220677&FRAME_SKIP_DEJAVU=1
220699,Ruházat,férfi ing,32000,2020-08-27 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220699/200826,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220699&FRAME_SKIP_DEJAVU=1
220737,Ruházat,női blúz,40000,2020-08-28 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220737/200827,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220737&FRAME_SKIP_DEJAVU=1
220749,Ruházat,férfi ing,55000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220749/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220749&FRAME_SKIP_DEJAVU=1
220801,Ruházat,férfi ing,40000,2020-08-29 08:00:00,2020-09-25 08:00:00,2020-09-28 21:00:00,06(79)526650,220801/200828,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220801&FRAME_SKIP_DEJAVU=1
220877,Ruházat,férfi ing,80000,2020-09-01 08:00:00,2020-09-27 08:00:00,2020-09-30 21:00:00,06(79)526650,220877/200831,https://arveres.nav.gov.hu/index-meghirdetesek-ingosag.html?.actionId=action.auction.AuctionSummaryAction&auctionId=220877&FRAME_SKIP_DEJAVU=1
